"profile index","folder","dtime_utc","lon_dd","lat_dd","depth_m","temp_c","sal_psu","chl_rfu","do_mgl"
3,"11-1-19_BG","2019-11-01 10:40:29",-82.2622256521739,26.7105696376812,11,28.6568078999143,32.6715062503551,0.11883337209352,6.483727738417
3,"11-1-19_BG","2019-11-01 10:40:29",-82.2622256521739,26.7105696376812,12,28.6633071448888,32.7001993658245,0.114644588304306,6.47545402259412
3,"11-1-19_BG","2019-11-01 10:40:29",-82.2622256521739,26.7105696376812,13,28.6641524080358,32.6829926287709,0.0858984061852415,6.47149654949459
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,2,27.3541316193325,30.9376316005137,0.951162523145757,6.83521343722628
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,3,27.3061191919742,32.2591812575443,1.01453849574814,6.78209627961176
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,4,27.2861204422676,32.3200695827149,0.944676782519314,6.76676390435288
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,5,27.2722460386589,32.5286676212067,0.95684043830682,6.73953378186164
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,6,27.2586314310912,33.1047055110033,1.00092445782209,6.70346299247271
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,7,27.2459298027431,33.7700568338837,0.985000325299555,6.66576116883354
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,8,27.242926991573,34.0353805955027,0.909512746334102,6.6506808486933
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,9,27.2435671663942,34.0595024068704,0.875416323625833,6.64318121624873
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,10,27.2420565933489,34.0707722182693,0.858218214348201,6.63800599466261
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,11,27.2418426474376,33.9417751500841,0.879926745415081,6.63270355929645
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,12,27.2410033365543,33.7292515515747,0.918002953064922,6.6349796165131
4,"11-5-19_BG","2019-11-05 10:43:14",-82.2649986,26.7094457333333,13,27.2330598776344,33.6993755411145,0.926306154550701,6.63372575353277
5,"11-5-19_BG","2019-11-05 11:04:37",-82.2924189784946,26.6919239784946,1,27.994760195129,31.8621836562606,21.6345102338582,10.5975864801058
5,"11-5-19_BG","2019-11-05 11:04:37",-82.2924189784946,26.6919239784946,2,27.7865274852023,32.431481976995,15.2464368234868,10.4111786266705
5,"11-5-19_BG","2019-11-05 11:04:37",-82.2924189784946,26.6919239784946,3,27.5277361339028,33.512425016945,6.20453129521438,9.68229125212935
5,"11-5-19_BG","2019-11-05 11:04:37",-82.2924189784946,26.6919239784946,4,27.4502531409903,33.7778044936718,3.44566457533009,9.12632594232792
5,"11-5-19_BG","2019-11-05 11:04:37",-82.2924189784946,26.6919239784946,5,27.350576537821,34.0284711496002,0.455235068350363,7.96841794330428
5,"11-5-19_BG","2019-11-05 11:04:37",-82.2924189784946,26.6919239784946,6,27.2970887339761,34.1097505308535,-0.627698856245163,6.90426676694214
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,1,28.0020181965897,31.9271721920042,1.28720082923821,7.17096962377333
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,2,27.8504179614795,33.0560530396121,1.4690726219879,7.14222498160782
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,3,27.7292722715247,33.9496153682092,1.53596369586074,7.07284292271597
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,4,27.6231441562675,34.6252572124661,1.42952762219696,6.95503037994546
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,5,27.5482747756005,34.7652946432869,0.620903935156206,6.73911049109645
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,6,27.5377083072079,34.4783149690464,0.0509110676759458,6.56054495813923
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,7,27.5470760949926,34.1318393601592,-0.0155379223914757,6.49024319172106
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,8,27.5862434022131,33.0350422858763,-0.0136099608723588,6.3568874244472
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,9,27.6050553948411,33.0276491981546,-0.00106157945774097,6.20596785343809
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,10,27.623867387469,33.020256110433,0.0114868019568768,6.05504828242898
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,11,27.6306280859297,33.7380307393931,0.0154379093667135,5.73477933976512
6,"11-5-19_BG","2019-11-05 11:20:39",-82.3411090333334,26.6887814666667,12,27.6269269022837,34.4534158472992,0.0175511207309231,5.3173183902429
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,1,28.3869511260498,32.7054278373485,1.62509967583913,7.02187056317066
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,2,28.3047907247023,33.1110827399146,1.59860116995162,7.39301326162583
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,3,27.9817507608772,33.308415709063,0.0970894551453991,7.55256750501851
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,4,27.8851955765064,33.386374795128,0.019061276984187,7.56627922511997
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,5,27.8251106498854,33.4342559720908,0.0196460396678866,7.45542836495669
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,6,27.7507085726861,33.5492699456844,0.0143651534761224,7.28421993790489
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,7,27.7275198272366,33.8216089112197,0.0135436181422742,7.07068229936443
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,8,27.7025481184848,33.9536901335515,0.0103990227680535,6.99633015452676
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,9,27.695645470195,33.8646104082659,0.0122105267417158,6.90991991782838
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,10,27.6839658859863,33.9857723574399,0.0107544125130211,6.8051744260984
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,11,27.6649446113076,34.0821031198716,0.0106618713099418,6.65328700662931
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,12,27.6581720473594,34.1299289587787,0.0102395450157617,6.33856585877824
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,13,27.6558012188195,34.1630083421602,0.0114347220409907,6.0174517215587
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,14,27.6414780646874,34.1914366115095,0.0123704153216307,5.8416413547897
7,"11-5-19_BG","2019-11-05 11:35:23",-82.3800804761905,26.6779661904762,15,27.6327243334093,34.219666093529,0.0159693857028631,5.64610685867518
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,1,28.646479461617,34.3172651367483,1.23770762416054,6.88206839487377
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,2,28.5006040906959,34.7342239496869,2.37330531514808,7.05247322135976
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,3,28.2988617512905,34.811386481646,1.75796188182227,7.1745647151374
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,4,28.1336327210014,34.8802916467937,0.946144652787522,7.17373544541994
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,5,28.0134246612031,34.9686543997791,0.544880471608591,7.01080135883415
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,6,27.9513644032537,34.9927635262533,0.329220998518325,6.83737407408232
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,7,27.8936491714698,35.0114528719849,0.252936525604538,6.73468173904736
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,8,27.8622174752067,35.0057558015965,0.150097440213318,6.63520047294094
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,9,27.8246029077475,35.0107632645159,0.169159137545796,6.48850025791423
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,10,27.795975002227,35.0017336986141,0.0703913413231612,6.41360561918382
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,11,27.7746808242491,35.0098812393868,0.0353282775718893,6.33725812117291
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,12,27.7464922223648,35.0808018413695,0.112713701425933,6.26884923224398
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,13,27.7252271169666,35.0882326355802,0.0703486857326791,6.23396385798818
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,14,27.7097317594759,35.1176576219955,0.0358342922196746,6.19877424600547
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,15,27.7004179854887,35.1546257803446,0.0281095253790126,6.17789443543449
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,16,27.6806367140509,35.0996618608581,-0.0053473955631178,6.14788906019288
8,"11-5-19_BG","2019-11-05 11:48:23",-82.4178393290043,26.6686139393939,17,27.6709770510776,34.9779475362705,0.124621433153507,6.10587630266018
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,2,28.3544092773291,34.1364949465806,0.141276239860893,6.69952181790736
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,3,28.1530692729107,34.5339977152574,0.136676434636011,6.76729888429642
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,4,28.0758888200049,34.6521561318577,0.10466647475801,6.79147105961495
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,5,27.9779214841485,34.7882904893941,0.0501866210261059,6.8134884733099
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,6,27.9094357495341,34.8618192749937,0.0166889312619613,6.79836490848795
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,7,27.868534665294,34.882508499273,0.0109957315255729,6.76107469262774
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,8,27.8431136707174,34.8698231094395,0.011960213992408,6.7237842172668
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,9,27.8211292701924,34.8101436360037,0.0132617898596649,6.68077804360492
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,10,27.8051589112117,34.7645502679412,0.0130788600717838,6.64978370227288
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,11,27.7950395535826,34.7454934204788,0.0125341687016694,6.6340924319792
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,12,27.7838327796388,34.7347439230895,0.0119176154591025,6.62327347570374
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,13,27.7778237845657,34.7261343003802,0.011194563658864,6.61558683435626
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,14,27.7718147894925,34.7175246776709,0.0104715118586256,6.60790019300878
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,15,27.7706600900199,34.7177918758477,0.00957942613447655,6.58282228562728
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,16,27.7767964431996,34.7381617449527,0.009478154916113,6.53993333546256
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,17,27.8033709352952,34.8069718666657,0.0100629864691287,6.38956433378933
9,"11-5-19_BG","2019-11-05 12:08:24",-82.4476063333333,26.6559446153846,18,27.8215880491973,34.8485106779762,0.0102638457376392,6.27908418044593
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,1,28.4409030858197,34.7325225125974,0.089860915747175,6.71806160551101
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,2,28.3396253577498,34.6183605451442,0.136900128407867,6.78059619817204
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,3,28.2383476296799,34.504198577691,0.183939341068559,6.84313079083308
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,4,28.1121416511128,34.4992456992362,0.121244561269385,6.88435291588075
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,5,28.0353111934554,34.5227949590242,0.0826544045516135,6.88690301871416
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,6,27.9963023251541,34.5470070449662,0.090232420294558,6.8688457227239
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,7,27.9515542607868,34.595506000989,0.143251921530143,6.79743860911457
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,8,27.9229851889777,34.6281517406201,0.0842622125397796,6.72324636219914
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,9,27.912917572833,34.6415480120286,0.0508898181750153,6.68797006226382
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,10,27.8998815482577,34.6616321085646,0.0207767410644704,6.63001510912087
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,11,27.888260926697,34.6776072030095,0.0128349902388935,6.56983252483596
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,12,27.8747071571694,34.6973019254688,0.0124686440261025,6.48855544427919
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,13,27.868719983396,34.7110007327277,0.0128219882022548,6.45341343339908
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,14,27.8610188319323,34.7321970398418,0.0127842691914161,6.41445018150031
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,15,27.8596467326818,34.7428617828255,0.0127640206885285,6.40056151649428
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,16,27.8692092034426,34.801385890339,0.0131062651387163,6.34276873864719
10,"11-5-19_BG","2019-11-05 12:34:32",-82.4422547740113,26.5909543502825,17,27.8806719854835,34.8374092163865,0.0130359220048515,6.30948230187733
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,1,28.9501134993744,34.6406310655086,0.362252808015751,6.55540274732608
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,2,28.808651776585,34.2761470697709,0.568662685386087,6.85759391349152
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,3,28.5321457307601,33.7827018975085,0.707690756696387,7.24814908157704
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,4,28.4304812856707,33.6534758927668,0.689536363935497,7.34679122428257
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,5,28.2056550461791,33.6724726546175,0.420433493364719,7.3927968599338
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,6,28.0852600517115,33.8809754524901,0.182164197457256,7.30766828023758
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,7,28.0142060063128,34.0505975703505,0.0373779907604016,7.19948071452964
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,8,27.9779268846308,34.1238692468449,-0.00268092898839223,7.10880742486358
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,9,27.9601390369029,34.1473612270861,-0.00289705298701612,7.04948064114224
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,10,27.9360942453941,34.1807398794282,0.0070033141998324,6.95888761299353
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,11,27.9071469526495,34.2410191722069,0.0138989128513047,6.86936187228252
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,12,27.8748063505496,34.3215701338659,0.0148163471116947,6.77925495864685
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,13,27.8586440422843,34.3603917757102,0.0142513778394492,6.73647317560516
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,14,27.8376951490513,34.412802231424,0.0134326192859746,6.6808690094996
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,15,27.8204580894102,34.4840459686654,0.0124819015998245,6.59705546172252
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,16,27.8169066116212,34.5227397016795,0.0122063621882707,6.53948708275307
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,17,27.8154573075968,34.5523144449854,0.0118345383396995,6.47953280726286
11,"11-5-19_BG","2019-11-05 12:53:27",-82.4088578531074,26.5913266949153,18,27.8140080035725,34.5818891882912,0.0114627144911283,6.41957853177264
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,1,28.7006525907625,23.2908392262915,0.81562361370386,7.60875894464408
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,2,28.4918177245014,30.6334587730771,2.44480263633527,7.90881836331987
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,3,28.2257735707784,34.3613513810259,2.27009172101891,8.01487064346479
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,4,27.9863625997821,35.3371882820005,1.39074121405806,7.96883749701478
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,5,27.8817025296701,35.13486906343,0.775321154766435,7.7643661404439
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,6,27.8342168869457,34.7473437109612,0.31603273264271,7.42165911103273
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,7,27.8030808689071,34.6572244699033,0.0677214693628925,7.13310969588191
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,8,27.786479731348,34.6962645890544,0.033671272523329,6.95490770694073
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,9,27.7737662612899,34.7265886854424,0.0235396174782929,6.77977033314783
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,10,27.7612471402658,34.7532376197833,0.0212089751006752,6.64128166709626
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,11,27.7522078284359,34.7659552972424,0.0208625483996846,6.55783274160463
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,12,27.7462120656765,34.7756327332275,0.0192091708176443,6.50980702388536
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,13,27.7410411654314,34.7951793800007,0.0183508547676915,6.46364794169189
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,14,27.7393008001764,34.8006052801385,0.0184088850928742,6.42341273688817
12,"11-5-19_BG","2019-11-05 13:11:14",-82.3744330503145,26.5920236792453,15,27.7368773334416,34.8014233856908,0.0174897059474394,6.37886711169822
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,1,28.991839331547,14.9208838651148,0.707247910383517,7.91510851162549
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,2,28.686519673675,24.8065569729671,1.38484856426038,8.06463548836836
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,3,28.546520223735,27.7351135606553,1.39295731644406,8.11362572019777
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,4,28.2396641367764,30.5177930920594,0.786021187004274,8.17016879181329
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,5,28.0474775263749,31.4184795931955,0.141221546416246,7.95838878765469
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,6,28.0150506694542,31.8743942342876,0.0542302727173004,7.85981319711419
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,7,27.9335620472842,33.4201965752805,-0.00866846307307369,7.48298921267888
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,8,27.9098689904259,33.7510651924873,0.00629332449222908,7.35485552227376
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,9,27.8817731219694,33.9292101509683,0.016859532244738,7.22942418384945
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,10,27.8542749988193,33.9846530808603,0.0188486250560056,7.11296916690441
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,11,27.8406416133116,33.9894049259795,0.0180832289660486,7.05664668996785
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,12,27.8266024181083,33.9951462916367,0.0175150361771809,6.99840214024188
13,"11-5-19_BG","2019-11-05 13:22:13",-82.3415680141844,26.593900283688,13,27.8134174166505,34.0287265138644,0.0168770656504184,6.92423323966767
14,"11-5-19_BG","2019-11-05 13:33:08",-82.3094019767442,26.5958514341085,1,28.9141985648296,22.3079197820549,1.04100312026948,7.77361006401141
14,"11-5-19_BG","2019-11-05 13:33:08",-82.3094019767442,26.5958514341085,2,28.6780445779942,27.6679353380243,1.47922172778209,8.05278817462547
