Location Properties,,,,,,,,,,,,,,,,,,,,,,
2019/10/12 16:26:15.000,55775.34,52612.26,35.29795,34.19797,17.93328,1.02257,0.006377307,0.06377307,6.523561,101.3875,155.7529,28.14767,762.1514,11.44176,27.01863,0.144,90,1016.678,35.14138,26.668395,-82.416335,
2019/10/12 16:26:17.000,55772.46,52656.77,35.33133,34.2269,17.91917,1.022603,0.006819234,0.06819234,6.507593,101.1371,155.4037,28.14184,762.2051,12.08029,28.49058,0.144,90,1016.661,35.11354,26.668395,-82.416335,
2019/10/12 16:26:19.000,55790.56,52649.68,35.32589,34.22229,17.92276,1.022601,0.009525445,0.09525444,6.4876,100.8142,154.9204,28.1295,762.2617,12.82238,30.20425,0.144,90,1016.652,35.09411,26.668395,-82.416335,
2019/10/12 16:26:21.000,55792.01,52649.98,35.3261,34.22249,17.9228,1.022601,0.009921984,0.09921983,6.484326,100.7617,154.8407,28.12771,762.2711,12.94429,30.48567,0.144,90,1016.65,35.09033,26.668395,-82.416335,
2019/10/12 16:26:23.000,55861.27,52703.32,35.36663,34.25716,17.90149,1.022629,0.01431945,0.1431945,6.459254,100.4032,154.2983,28.13713,762.2728,13.44387,31.63843,0.144,90,1016.65,35.06158,26.668395,-82.416335,
2019/10/12 16:26:25.000,55765.01,52601,35.28946,34.19065,17.9324,1.022566,0.01530581,0.1530581,6.438283,100.0536,153.068,28.14928,762.3007,14.43199,33.91766,0.1272581,90,1016.659,35.03218,26.668395,-82.416335,
2019/10/12 16:26:27.000,55806.61,52631.3,35.31182,34.20987,17.9224,1.022583,0.01164462,0.1164462,6.392032,99.3379,152.5939,28.15869,762.3749,15.19613,35.67796,0.1421182,90,1016.712,35.01288,26.668395,-82.416335,
2019/10/12 16:26:29.000,55800.82,52645.24,35.32262,34.21934,17.92135,1.022596,0.01036783,0.1036783,6.386369,99.23112,152.4909,28.13824,762.4703,16.05493,37.66114,0.1433095,90,1016.717,34.9856,26.668395,-82.416335,
2019/10/12 16:26:31.000,55802.26,52648.72,35.32526,34.22163,17.92067,1.022598,0.01005168,0.1005168,6.383833,99.18959,152.4638,28.13601,762.4852,16.19008,37.97308,0.1441512,90,1016.72,34.9815,26.668395,-82.416335,
2019/10/12 16:26:33.000,55823.85,52677.68,35.34704,34.24049,17.9135,1.022617,0.009009999,0.09009999,6.36916,98.94633,152.1079,28.12696,762.5406,16.6452,39.02344,0.144,90,1016.739,34.97042,26.668395,-82.416335,
2019/10/12 16:26:35.000,55853.61,52704.85,35.36761,34.25815,17.90395,1.022632,0.009561847,0.09561846,6.36569,98.89809,152.0444,28.12792,762.564,16.96737,41.80426,0.144,90,1016.721,34.94191,26.668395,-82.416335,
2019/10/12 16:26:37.000,55845.67,52691.67,35.35775,34.24958,17.90649,1.02265,0.009914148,0.09914148,6.351263,98.70903,151.7589,28.1339,762.5926,18.47572,43.40899,0.144,90,1016.711,34.92193,26.668395,-82.416335,
2019/10/12 16:26:39.000,55908.14,52747.39,35.40024,34.28581,17.88215,1.022653,0.01533766,0.1533766,6.342533,98.58829,151.5738,28.14332,762.6991,19.45112,45.54108,0.144,90,1016.727,34.89432,26.66831833,-82.41639833,
2019/10/12 16:26:41.000,55987.05,52793.28,35.43529,34.31563,17.8608,1.022671,0.01389705,0.1389705,6.324026,98.33335,151.1952,28.15187,762.8024,20.0541,46.88522,0.144,90,1016.729,34.88234,26.66831833,-82.41639833,
2019/10/12 16:26:43.000,56002.89,52798.38,35.43933,34.31895,17.85604,1.02267,0.02194741,0.2194741,6.302341,97.99886,150.6982,28.17572,762.7721,20.59447,48.13147,0.144,90,1016.721,34.85499,26.66831833,-82.41639833,
2019/10/12 16:26:45.000,56007.99,52800.57,35.44102,34.32037,17.85467,1.02267,0.02296498,0.2296498,6.298547,97.94153,150.613,28.17938,762.7712,20.68708,48.34502,0.144,90,1016.72,34.85088,26.66831833,-82.41639833,
2019/10/12 16:26:47.000,56019.27,52805.96,35.44521,34.32388,17.851,1.022672,0.01663192,0.1663192,6.288521,97.80315,150.3887,28.18601,762.7676,21.02798,51.19444,0.144,90,1016.673,34.83104,26.66831833,-82.41639833,
2019/10/12 16:26:49.000,56024.2,52808.33,35.44706,34.32542,17.84943,1.022672,0.01326656,0.1326656,6.267,97.37376,149.7361,28.18832,762.8157,22.87559,53.56763,0.144,90,1016.716,34.80273,26.66831833,-82.41639833,
2019/10/12 16:26:51.000,56011.71,52794.54,35.43664,34.3227,17.84906,1.022668,0.0104159,0.104159,6.246084,97.13376,149.376,28.19046,762.8665,23.49504,54.86071,0.144,90,1016.737,34.77358,26.66831833,-82.41639833,
2019/10/12 16:26:53.000,56002.13,52779.6,35.42546,34.30747,17.85596,1.022654,0.01178446,0.1178446,6.235235,96.95741,149.118,28.19396,762.9106,23.99442,55.97214,0.144,90,1016.704,34.75336,26.66831833,-82.41639833,
2019/10/12 16:26:55.000,55990.52,52769.61,35.41788,34.30049,17.85999,1.022648,0.02246981,0.2246981,6.226473,96.81971,148.9032,28.19533,762.9226,24.24088,56.52332,0.1516808,90,1016.71,34.73365,26.66825333,-82.41640333,
2019/10/12 16:26:57.000,55988.59,52767.68,35.41643,34.29889,17.86085,1.022647,0.02404382,0.2404381,6.224952,96.79491,148.8651,28.19565,762.9257,24.29137,56.63724,0.1527549,90,1016.709,34.73026,26.66824333,-82.4164,
2019/10/12 16:26:59.000,55953.81,52733.23,35.39039,34.2766,17.87189,1.022627,0.01528503,0.1528504,6.232666,96.90309,149.0318,28.19756,762.9605,24.44397,56.33148,0.1446206,90,1016.71,34.71115,26.66823,-82.4164,
2019/10/12 16:27:01.000,55795.79,52579.03,35.27386,34.17637,17.92251,1.022537,0.01249252,0.1249252,6.226212,96.74382,148.7253,28.20312,762.8232,22.02535,51.38539,0.1440593,90,1016.756,34.70084,26.66823,-82.4164,
2019/10/12 16:27:03.000,55816.68,52598.2,35.28836,34.17614,17.92326,1.022537,0.01509337,0.1528996,6.223301,96.72865,148.7117,28.20366,762.6266,20.898,48.81895,0.144,90,1016.741,34.67326,26.66822,-82.4164,
2019/10/12 16:27:05.000,55777.14,52563.54,35.2621,34.16441,17.92961,1.022527,0.01506376,0.1509311,6.214741,96.59804,148.4987,28.20092,762.5542,20.38913,47.65348,0.144,90,1016.691,34.65446,26.66822,-82.4164,
2019/10/12 16:27:07.000,55774.04,52560.93,35.26012,34.16343,17.93018,1.022527,0.01519267,0.1521081,6.2136,96.58224,148.4736,28.20058,762.537,20.28663,47.41678,0.144,90,1016.684,34.65096,26.66821167,-82.416405,
2019/10/12 16:27:09.000,55752.94,52542.9,35.24644,34.15274,17.93636,1.022518,0.01740506,0.1740739,6.210794,96.53748,148.3915,28.19863,762.4728,19.6123,45.86433,0.144,90,1016.699,34.61274,26.66821167,-82.416405,
2019/10/12 16:27:11.000,55737.46,52533.4,35.23917,34.14671,17.94125,1.022514,0.01256346,0.1256346,6.211338,96.54245,148.5595,28.19325,762.4473,17.68822,41.41851,0.144,90,1016.709,34.60099,26.66821167,-82.416405,
2019/10/12 16:27:13.000,55666.36,52481.71,35.19978,34.11311,17.96758,1.022496,0.01237774,0.1237774,6.224824,96.6952,148.6314,28.17702,762.3911,17.03891,39.92801,0.144,90,1016.682,34.5729,26.66821167,-82.416405,
2019/10/12 16:27:15.000,55622.1,52461.32,35.18396,34.09986,17.97886,1.022486,0.01094751,0.1094751,6.2444,96.98534,149.0512,28.16241,762.3015,16.65874,39.05198,0.144,90,1016.689,34.5532,26.66821167,-82.416405,
2019/10/12 16:27:17.000,55608.3,52455.71,35.17957,34.09621,17.98306,1.022485,0.01321289,0.1321289,6.262074,97.24809,149.451,28.14762,762.2272,15.83199,37.1447,0.144,90,1016.723,34.54217,26.66821167,-82.416405,
2019/10/12 16:27:19.000,55605.03,52454.43,35.17856,34.09538,17.98393,1.022485,0.01346458,0.1346458,6.265227,97.29525,149.5229,28.14509,762.2136,15.70722,36.85686,0.144,90,1016.729,34.54002,26.66821167,-82.416405,
2019/10/12 16:27:21.000,55614.14,52465.21,35.18667,34.10239,17.98104,1.022491,0.01676361,0.1676361,6.266309,97.32131,149.5499,28.14236,762.1434,14.71453,34.5634,0.144,90,1016.684,34.51228,26.66821167,-82.416405,
2019/10/12 16:27:23.000,55593.39,52428.92,35.15956,34.0788,17.98775,1.022465,0.01654173,0.1654173,6.283829,97.62854,149.9871,28.16008,762.0833,12.87909,30.32437,0.127392,90,1016.616,34.47346,26.66821167,-82.416405,
2019/10/12 16:27:25.000,55581.91,52410.32,35.14566,34.03004,18.01459,1.022424,0.009737686,0.09737686,6.280023,97.54754,149.8379,28.16832,761.9505,12.15285,28.65049,0.1424283,90,1016.62,34.45259,26.66821167,-82.416405,
2019/10/12 16:27:27.000,55501.07,52356.76,35.10474,34.02784,18.02023,1.022426,0.01122288,0.1122288,6.300992,97.85464,150.3065,28.15795,761.8204,11.23176,26.52679,0.1435629,90,1016.672,34.43296,26.66821167,-82.416405,
2019/10/12 16:27:29.000,55472.86,52329.68,35.08429,34.01292,18.0277,1.022413,0.02098025,0.2098025,6.314198,98.06501,150.6095,28.1465,761.7791,10.14385,24.02137,0.144,90,1016.618,34.40503,26.66821167,-82.416405,
2019/10/12 16:27:31.000,55465.53,52323.75,35.0798,34.01112,18.02878,1.022411,0.02244504,0.2244504,6.316963,98.10802,150.6729,28.1444,761.7687,9.958937,23.59542,0.144,90,1016.613,34.40048,26.66821167,-82.416405,
2019/10/12 16:27:33.000,55489.87,52340.5,35.09257,34.02132,18.02131,1.022418,0.007211091,0.07211091,6.341546,98.51096,151.283,28.15018,761.6481,9.297397,22.06062,0.144,90,1016.647,34.38064,26.66821167,-82.416405,
2019/10/12 16:27:35.000,55486.02,52322.1,35.07896,34.00937,18.02256,1.022403,0.007485944,0.07485944,6.365828,98.92221,151.8843,28.16597,761.6286,7.687511,18.35263,0.1524232,90,1016.659,34.37062,26.66821167,-82.416405,
2019/10/12 16:27:37.000,55523.49,52344.19,35.09591,34.02372,18.0104,1.022397,0.00850513,0.08505131,6.411427,99.69514,153.0421,28.18002,761.5601,6.594603,15.83857,0.1447735,90,1016.687,34.34296,26.66821167,-82.416405,
2019/10/12 16:27:39.000,55526.82,52362.13,35.11033,34.03539,17.98891,1.022405,0.006391093,0.06391092,6.429523,100.053,153.5659,28.19674,761.4103,5.747679,13.87577,0.1442155,90,1016.628,34.31451,26.66812333,-82.41643167,
2019/10/12 16:27:41.000,55589.07,52356.5,35.10633,34.03173,17.98656,1.022398,0.01008955,0.1008955,6.447109,100.357,154.0091,28.23665,761.3616,4.926723,11.97969,0.144,90,1016.69,34.30253,26.66812333,-82.41643167,
2019/10/12 16:27:43.000,55597.42,52356.33,35.10627,34.03162,17.98544,1.022398,0.01049765,0.1049766,6.449938,100.4079,154.0832,28.24268,761.3492,4.787459,11.6577,0.144,90,1016.696,34.29991,26.66812333,-82.41643167,
2019/10/12 16:27:45.000,55586.52,52327.28,35.08461,34.01273,17.99014,1.022376,0.0097149,0.09714898,6.466874,100.6918,154.5048,28.26077,761.2638,3.934231,9.692529,0.144,90,1016.624,34.28078,26.66812333,-82.41643167,
2019/10/12 16:27:47.000,55635.54,52348.58,35.1012,34.02658,17.97412,1.02238,0.009956785,0.09956785,6.472801,100.9946,154.9203,28.28742,761.2117,1.861678,4.919211,0.144,90,1016.684,34.26149,26.66812333,-82.41643167,
